"Cliente_ID","Edad","Genero","Articulo Comprado","Categoria","Monto de compra (USD)","Ciudad","Tamaño","Color","Calificacion_cliente","Suscripcion","Envio","Descuento aplicado","Codigo promocional usado","Compas anteriores","Metodo de pago","Frecuencia de compras"
"731","48","Hombre","Botas","Calzado","25","Massachusetts","M","Añil","3.9","Si","Estándar","Si","Si","28","Venmo","Quincenal"
"732","43","Hombre","Abrigo","Abrigos","28","Arkansas","M","Rojo","3.5","Si","Envío Gratis","Si","Si","30","PayPal","Quincenal"
"733","34","Hombre","Camisa","Ropa","57","Nuevo Hampshire","L","Azul","2.8","Si","Expres","Si","Si","28","Efectivo","Quincenal"
"734","45","Hombre","Vestido","Ropa","36","Rhode Island","L","Cian","2.7","Si","Envío en 2 días","Si","Si","20","Tarjeta de débito","Quincenal"
"735","65","Hombre","Camisa","Ropa","69","New Jersey","S","Violeta","3.1","Si","Expres","Si","Si","39","Transferencia bancaria","Trimestral"
"736","61","Hombre","Gafas de sol","Accesorios","48","Montana","M","Naranja","3.6","Si","Envío en 2 días","Si","Si","48","Efectivo","Quincenal"
"737","18","Hombre","Vestido","Ropa","58","Colorado","L","Marrón","2.9","Si","Envío en 2 días","Si","Si","32","Tarjeta de crédito","Trimestral"
"738","47","Hombre","Gafas de sol","Accesorios","24","Nebraska","M","Cerceta","3.6","Si","Recogida en tienda","Si","Si","28","PayPal","Anualmente"
"739","56","Hombre","Gafas de sol","Accesorios","31","Minnesota","L","Naranja","3.5","Si","Envío en 2 días","Si","Si","27","Venmo","Trimestral"
"740","64","Hombre","Shorts","Ropa","29","Minnesota","S","Morado","3.5","Si","Envío Gratis","Si","Si","26","Venmo","Quincenal"
"741","26","Hombre","Vaqueros","Ropa","69","Dakota del Sur","M","Naranja","2.8","Si","Aire al día siguiente","Si","Si","22","Tarjeta de crédito","Quincenal"
"742","22","Hombre","Camiseta","Ropa","79","Virginia Occidental","XL","Amarillo","4.7","Si","Envío Gratis","Si","Si","23","Transferencia bancaria","Trimestral"
"743","64","Hombre","Pantalón","Ropa","39","Nevada","M","Carbón","3.1","Si","Expres","Si","Si","21","Tarjeta de débito","Trimestral"
"744","21","Hombre","Gafas de sol","Accesorios","84","Carolina del Norte","L","Gris","4.9","Si","Envío Gratis","Si","Si","36","Efectivo","Semanal"
"745","67","Hombre","Botas","Calzado","66","Illinois","S","Carbón","4.1","Si","Aire al día siguiente","Si","Si","42","Tarjeta de débito","Quincenal"
"746","46","Hombre","Camiseta","Ropa","92","Míchigan","L","Naranja","4.7","Si","Estándar","Si","Si","4","Venmo","Mensual"
"747","40","Hombre","Sandalias","Calzado","45","Míchigan","M","Rojo","2.5","Si","Envío Gratis","Si","Si","47","Tarjeta de crédito","Anualmente"
"748","51","Hombre","Shorts","Ropa","74","Oklahoma","L","Oro","4.4","Si","Aire al día siguiente","Si","Si","13","Transferencia bancaria","Semanal"
"749","35","Hombre","Tiene","Accesorios","39","Dakota del Sur","L","Marrón","3.9","Si","Envío Gratis","Si","Si","8","Transferencia bancaria","Trimestral"
"750","56","Hombre","Bufanda","Accesorios","71","Oklahoma","M","Aceituna","3.7","Si","Estándar","Si","Si","11","Tarjeta de débito","Trimestral"
"751","25","Hombre","Camiseta","Ropa","95","Maryland","L","Violeta","3.4","Si","Envío Gratis","Si","Si","5","Venmo","Anualmente"
"752","65","Hombre","Guantes","Accesorios","72","Ohio","L","Añil","4.8","Si","Envío Gratis","Si","Si","1","Tarjeta de crédito","Mensual"
"753","39","Hombre","Bufanda","Accesorios","85","Ohio","L","Amarillo","4.2","Si","Envío en 2 días","Si","Si","17","PayPal","Trimestral"
"754","47","Hombre","Botas","Calzado","54","Massachusetts","M","Cerceta","3.4","Si","Recogida en tienda","Si","Si","27","Venmo","Trimestral"
"755","36","Hombre","Guantes","Accesorios","41","Carolina del Norte","L","Rosado","2.9","Si","Recogida en tienda","Si","Si","3","Tarjeta de débito","Trimestral"
"756","66","Hombre","Abrigo","Abrigos","24","Florida","M","Violeta","3.3","Si","Envío Gratis","Si","Si","22","PayPal","Semanal"
"757","62","Hombre","Cinturón","Accesorios","99","Montana","S","Naranja","4.8","Si","Estándar","Si","Si","24","Efectivo","Quincenal"
"758","41","Hombre","Sudadera con capucha","Ropa","32","Minnesota","M","Rojo","3.8","Si","Recogida en tienda","Si","Si","18","Tarjeta de débito","Trimestral"
"759","66","Hombre","Calzado","Calzado","71","Massachusetts","L","Melocotón","4.6","Si","Envío en 2 días","Si","Si","39","Transferencia bancaria","Trimestral"
"760","51","Hombre","Vestido","Ropa","49","Rhode Island","XL","Verde","2.6","Si","Aire al día siguiente","Si","Si","25","Tarjeta de crédito","Quincenal"
"761","33","Hombre","Guantes","Accesorios","50","Minnesota","XL","Violeta","3.4","Si","Envío Gratis","Si","Si","6","Efectivo","Anualmente"
"762","57","Hombre","Joyería","Accesorios","91","Nevada","L","Amarillo","4.2","Si","Expres","Si","Si","26","Transferencia bancaria","Semanal"
"763","45","Hombre","Cinturón","Accesorios","46","Nuevo México","M","Rosado","3.9","Si","Estándar","Si","Si","43","Tarjeta de débito","Quincenal"
"764","61","Hombre","Suéter","Ropa","50","Carolina del Norte","M","Marrón","2.9","Si","Envío en 2 días","Si","Si","6","Tarjeta de crédito","Mensual"
"765","55","Hombre","Falda","Ropa","39","Virginia","XL","Plata","4.2","Si","Envío Gratis","Si","Si","6","Tarjeta de débito","Trimestral"
"766","54","Hombre","Zapatos deportivos","Calzado","99","Alaska","M","Rosado","3","Si","Recogida en tienda","Si","Si","13","Efectivo","Trimestral"
"767","57","Hombre","Guantes","Accesorios","48","Nevada","M","Cian","3.6","Si","Aire al día siguiente","Si","Si","13","PayPal","Mensual"
"768","27","Hombre","Abrigo","Abrigos","77","Pensilvania","M","Marrón","2.5","Si","Aire al día siguiente","Si","Si","11","Efectivo","Anualmente"
"769","64","Hombre","Mochila","Accesorios","95","Illinois","XL","Rojo","2.6","Si","Expres","Si","Si","45","Venmo","Semanal"
"770","52","Hombre","Calcetines","Ropa","100","Delaware","M","Plata","4.3","Si","Recogida en tienda","Si","Si","8","PayPal","Mensual"
"771","19","Hombre","Zapatos deportivos","Calzado","54","Vermont","M","Gris","3.3","Si","Expres","Si","Si","8","Tarjeta de crédito","Anualmente"
"772","22","Hombre","Suéter","Ropa","68","Hawai","L","Cian","2.6","Si","Aire al día siguiente","Si","Si","34","Transferencia bancaria","Quincenal"
"773","18","Hombre","Vaqueros","Ropa","22","Illinois","L","Cerceta","3.6","Si","Envío Gratis","Si","Si","40","Tarjeta de débito","Quincenal"
"774","29","Hombre","Tiene","Accesorios","84","California","L","Añil","2.6","Si","Expres","Si","Si","14","Tarjeta de débito","Quincenal"
"775","42","Hombre","Tiene","Accesorios","46","Nevada","M","Amarillo","3.5","Si","Estándar","Si","Si","11","Tarjeta de crédito","Trimestral"
"776","49","Hombre","Bolso","Accesorios","53","Kentucky","S","Oro","3","Si","Recogida en tienda","Si","Si","8","PayPal","Mensual"
"777","49","Hombre","Camisa","Ropa","60","Alabama","M","Marrón","5","Si","Estándar","Si","Si","8","Venmo","Trimestral"
"778","55","Hombre","Calcetines","Ropa","32","Wyoming","XL","Plata","2.5","Si","Expres","Si","Si","37","Venmo","Semanal"
"779","29","Hombre","Calcetines","Ropa","50","Massachusetts","M","Amarillo","2.9","Si","Recogida en tienda","Si","Si","23","Tarjeta de débito","Anualmente"
"780","60","Hombre","Vestido","Ropa","94","Utah","M","Azul","4.6","Si","Expres","Si","Si","38","Efectivo","Anualmente"
"781","34","Hombre","Calzado","Calzado","26","Nueva York","M","Turquesa","3.6","Si","Envío Gratis","Si","Si","38","Efectivo","Trimestral"
"782","30","Hombre","Bufanda","Accesorios","44","Vermont","L","Añil","3","Si","Recogida en tienda","Si","Si","12","Tarjeta de crédito","Quincenal"
"783","28","Hombre","Sudadera con capucha","Ropa","57","Hawai","M","Verde","4.5","Si","Estándar","Si","Si","15","Efectivo","Semanal"
"784","63","Hombre","Camiseta","Ropa","65","Luisiana","L","Morado","4.5","Si","Aire al día siguiente","Si","Si","38","PayPal","Quincenal"
"785","31","Hombre","Vaqueros","Ropa","72","Alabama","M","Melocotón","3.2","Si","Recogida en tienda","Si","Si","41","Transferencia bancaria","Trimestral"
"786","46","Hombre","Shorts","Ropa","62","Luisiana","S","Morado","4","Si","Aire al día siguiente","Si","Si","37","PayPal","Quincenal"
"787","70","Hombre","Tiene","Accesorios","21","Indiana","S","Cerceta","4.8","Si","Expres","Si","Si","16","Transferencia bancaria","Trimestral"
"788","53","Hombre","Bolso","Accesorios","85","Míchigan","S","Verde","3.7","Si","Envío Gratis","Si","Si","25","Venmo","Semanal"
"789","50","Hombre","Pantalón","Ropa","51","Rhode Island","XL","Amarillo","3.8","Si","Recogida en tienda","Si","Si","18","Transferencia bancaria","Trimestral"
"790","33","Hombre","Bolso","Accesorios","84","Idaho","S","Morado","2.7","Si","Estándar","Si","Si","4","Tarjeta de crédito","Quincenal"
"791","22","Hombre","Suéter","Ropa","37","Luisiana","M","Añil","4.9","Si","Recogida en tienda","Si","Si","12","Transferencia bancaria","Trimestral"
"792","50","Hombre","Bufanda","Accesorios","44","Carolina del Norte","S","Magenta","3.1","Si","Envío en 2 días","Si","Si","35","PayPal","Quincenal"
"793","34","Hombre","Zapatos deportivos","Calzado","45","New Jersey","M","Violeta","4.2","Si","Aire al día siguiente","Si","Si","45","Venmo","Semanal"
"794","24","Hombre","Pantalón","Ropa","35","Alabama","L","Marrón","3.8","Si","Envío Gratis","Si","Si","16","Tarjeta de crédito","Mensual"
"795","69","Hombre","Mochila","Accesorios","50","Kentucky","XL","Amarillo","4.2","Si","Recogida en tienda","Si","Si","10","Tarjeta de débito","Quincenal"
"796","39","Hombre","Sandalias","Calzado","26","Nueva York","M","Beige","4.6","Si","Recogida en tienda","Si","Si","34","Venmo","Anualmente"
"797","42","Hombre","Calcetines","Ropa","78","Arizona","XL","Negro","4","Si","Envío en 2 días","Si","Si","43","Tarjeta de crédito","Anualmente"
"798","42","Hombre","Abrigo","Abrigos","82","Maryland","M","Violeta","4","Si","Envío en 2 días","Si","Si","38","Tarjeta de débito","Semanal"
"799","29","Hombre","Calcetines","Ropa","39","Alaska","M","Violeta","3.8","Si","Envío en 2 días","Si","Si","48","PayPal","Trimestral"
"800","55","Hombre","Cinturón","Accesorios","55","Nevada","L","Marrón","3.3","Si","Envío Gratis","Si","Si","31","PayPal","Anualmente"
"801","32","Hombre","Calcetines","Ropa","20","Utah","S","Oro","2.6","Si","Envío Gratis","Si","Si","20","Efectivo","Trimestral"
"802","25","Hombre","Cinturón","Accesorios","29","Nuevo México","L","Azul","4.9","Si","Expres","Si","Si","12","Tarjeta de crédito","Quincenal"
"803","38","Hombre","Pantalón","Ropa","41","Delaware","M","Cerceta","3.5","Si","Aire al día siguiente","Si","Si","2","Transferencia bancaria","Semanal"
"804","32","Hombre","Shorts","Ropa","38","Connecticut","L","Plata","2.8","Si","Expres","Si","Si","30","Venmo","Trimestral"
"805","43","Hombre","Botas","Calzado","47","Misisipi","M","Marrón","2.6","Si","Recogida en tienda","Si","Si","28","Venmo","Trimestral"
"806","41","Hombre","Vestido","Ropa","30","Connecticut","L","Blanco","3.7","Si","Aire al día siguiente","Si","Si","40","Tarjeta de débito","Mensual"
"807","56","Hombre","Vaqueros","Ropa","56","Florida","L","Carbón","2.7","Si","Estándar","Si","Si","46","PayPal","Trimestral"
"808","27","Hombre","Camiseta","Ropa","89","Nueva York","S","Marrón","3.3","Si","Expres","Si","Si","15","Tarjeta de crédito","Semanal"
"809","46","Hombre","Calzado","Calzado","96","Wisconsin","L","Lavanda","4.6","Si","Aire al día siguiente","Si","Si","38","Efectivo","Trimestral"
"810","48","Hombre","Botas","Calzado","81","Carolina del Sur","M","Violeta","4.9","Si","Aire al día siguiente","Si","Si","30","PayPal","Quincenal"
"811","52","Hombre","Bufanda","Accesorios","83","Dakota del Sur","S","Lavanda","4.9","Si","Recogida en tienda","Si","Si","32","Tarjeta de débito","Quincenal"
"812","18","Hombre","Zapatos deportivos","Calzado","35","Illinois","M","Verde","2.7","Si","Envío Gratis","Si","Si","36","Venmo","Trimestral"
"813","64","Hombre","Botas","Calzado","56","Alaska","M","Aceituna","3.2","Si","Estándar","Si","Si","32","Tarjeta de crédito","Semanal"
"814","54","Hombre","Bolso","Accesorios","45","Montana","S","Aceituna","2.9","Si","Recogida en tienda","Si","Si","14","Tarjeta de débito","Anualmente"
"815","31","Hombre","Camisa","Ropa","62","Minnesota","M","Rosado","3.8","Si","Expres","Si","Si","8","PayPal","Mensual"
"816","30","Hombre","Tiene","Accesorios","84","Virginia Occidental","L","Cerceta","3","Si","Aire al día siguiente","Si","Si","27","Venmo","Quincenal"
"817","26","Hombre","Suéter","Ropa","24","Illinois","L","Cian","3.9","Si","Recogida en tienda","Si","Si","24","Tarjeta de débito","Mensual"
"818","25","Hombre","Bolso","Accesorios","21","Nevada","S","Gris","4.7","Si","Recogida en tienda","Si","Si","30","PayPal","Quincenal"
"819","59","Hombre","Camisa","Ropa","91","Idaho","M","Melocotón","4.9","Si","Recogida en tienda","Si","Si","34","Tarjeta de débito","Mensual"
"820","55","Hombre","Gafas de sol","Accesorios","36","Colorado","S","Cerceta","4.8","Si","Aire al día siguiente","Si","Si","28","Tarjeta de débito","Trimestral"
"821","56","Hombre","Zapatos deportivos","Calzado","39","Luisiana","M","Turquesa","2.5","Si","Envío en 2 días","Si","Si","27","Tarjeta de débito","Mensual"
"822","62","Hombre","Sudadera con capucha","Ropa","39","Vermont","M","Verde","3.9","Si","Estándar","Si","Si","31","Tarjeta de crédito","Quincenal"
"823","35","Hombre","Camisa","Ropa","59","Misisipi","L","Magenta","3.4","Si","Estándar","Si","Si","23","Transferencia bancaria","Anualmente"
"824","51","Hombre","Gafas de sol","Accesorios","27","Georgia","M","Verde","2.5","Si","Envío Gratis","Si","Si","11","Tarjeta de crédito","Trimestral"
"825","61","Hombre","Blusa","Ropa","94","Georgia","M","Blanco","3","Si","Recogida en tienda","Si","Si","48","Efectivo","Trimestral"
"826","27","Hombre","Cinturón","Accesorios","94","Nebraska","XL","Marrón","3.6","Si","Aire al día siguiente","Si","Si","17","Efectivo","Mensual"
"827","54","Hombre","Vestido","Ropa","94","Massachusetts","M","Morado","3.6","Si","Estándar","Si","Si","36","PayPal","Semanal"
"828","31","Hombre","Calzado","Calzado","51","Colorado","S","Verde","4.1","Si","Envío Gratis","Si","Si","33","Transferencia bancaria","Quincenal"
"829","24","Hombre","Calcetines","Ropa","62","Nevada","M","Melocotón","3.7","Si","Envío en 2 días","Si","Si","27","PayPal","Quincenal"
"830","42","Hombre","Calcetines","Ropa","57","Idaho","S","Plata","3.1","Si","Envío en 2 días","Si","Si","14","Tarjeta de crédito","Quincenal"
"831","41","Hombre","Shorts","Ropa","76","Wyoming","M","Marrón","4.2","Si","Expres","Si","Si","5","Tarjeta de crédito","Anualmente"
"832","66","Hombre","Guantes","Accesorios","63","Washington","M","Rojo","4.3","Si","Expres","Si","Si","47","Efectivo","Trimestral"
"833","58","Hombre","Chaqueta","Abrigos","80","California","L","Azul","2.5","Si","Expres","Si","Si","28","Efectivo","Quincenal"
"834","43","Hombre","Bolso","Accesorios","68","Oklahoma","M","Morado","3.5","Si","Estándar","Si","Si","11","Tarjeta de crédito","Anualmente"
"835","52","Hombre","Mochila","Accesorios","89","Nevada","M","Añil","3.1","Si","Envío Gratis","Si","Si","18","Tarjeta de crédito","Semanal"
"836","35","Hombre","Botas","Calzado","26","Maryland","L","Añil","2.5","Si","Aire al día siguiente","Si","Si","21","Tarjeta de débito","Semanal"
"837","23","Hombre","Guantes","Accesorios","90","Virginia Occidental","L","Violeta","3.9","Si","Recogida en tienda","Si","Si","22","Efectivo","Quincenal"
"838","25","Hombre","Sudadera con capucha","Ropa","28","Illinois","L","Marrón","4.9","Si","Expres","Si","Si","33","Efectivo","Trimestral"
"839","33","Hombre","Abrigo","Abrigos","29","Kentucky","M","Gris","4.3","Si","Expres","Si","Si","49","Tarjeta de crédito","Anualmente"
"840","48","Hombre","Camisa","Ropa","31","Illinois","L","Cerceta","2.6","Si","Envío Gratis","Si","Si","10","Tarjeta de débito","Trimestral"
"841","42","Hombre","Camisa","Ropa","24","Alabama","L","Cerceta","4.2","Si","Envío en 2 días","Si","Si","18","PayPal","Semanal"
"842","55","Hombre","Suéter","Ropa","88","Texas","M","Beige","2.6","Si","Recogida en tienda","Si","Si","28","PayPal","Quincenal"
"843","59","Hombre","Camisa","Ropa","87","Misuri","M","Violeta","3.6","Si","Expres","Si","Si","25","PayPal","Semanal"
"844","65","Hombre","Sudadera con capucha","Ropa","80","Pensilvania","S","Beige","3.2","Si","Expres","Si","Si","6","PayPal","Semanal"
"845","59","Hombre","Sandalias","Calzado","48","Misuri","L","Morado","4.4","Si","Expres","Si","Si","44","Venmo","Quincenal"
"846","31","Hombre","Cinturón","Accesorios","21","Míchigan","XL","Carbón","3.7","Si","Estándar","Si","Si","30","Venmo","Mensual"
"847","49","Hombre","Botas","Calzado","72","Kentucky","M","Rosado","3.7","Si","Expres","Si","Si","42","Tarjeta de débito","Trimestral"
"848","53","Hombre","Sudadera con capucha","Ropa","44","New Jersey","L","Azul","4.1","Si","Estándar","Si","Si","30","PayPal","Mensual"
"849","48","Hombre","Sandalias","Calzado","73","Delaware","M","Lavanda","3.6","Si","Recogida en tienda","Si","Si","33","Tarjeta de crédito","Quincenal"
"850","23","Hombre","Vaqueros","Ropa","61","Misuri","S","Carbón","4.3","Si","Expres","Si","Si","24","PayPal","Trimestral"
"851","68","Hombre","Calzado","Calzado","20","Connecticut","L","Turquesa","2.6","Si","Recogida en tienda","Si","Si","13","Venmo","Mensual"
"852","35","Hombre","Sandalias","Calzado","86","Massachusetts","M","Rojo","2.9","Si","Expres","Si","Si","19","Tarjeta de débito","Mensual"
"853","34","Hombre","Vestido","Ropa","60","Florida","L","Amarillo","4.2","Si","Aire al día siguiente","Si","Si","23","Tarjeta de débito","Trimestral"
"854","62","Hombre","Tiene","Accesorios","43","Delaware","L","Naranja","4","Si","Envío Gratis","Si","Si","35","Efectivo","Mensual"
"855","21","Hombre","Pantalón","Ropa","44","California","L","Azul","4.3","Si","Envío Gratis","Si","Si","22","Venmo","Mensual"
"856","70","Hombre","Calcetines","Ropa","76","Oregón","L","Oro","3","Si","Envío en 2 días","Si","Si","14","Tarjeta de crédito","Trimestral"
"857","55","Hombre","Camisa","Ropa","33","Alaska","M","Oro","3.5","Si","Expres","Si","Si","47","Tarjeta de débito","Quincenal"
"858","43","Hombre","Shorts","Ropa","60","Misuri","L","Cian","3","Si","Estándar","Si","Si","50","Tarjeta de débito","Trimestral"
"859","19","Hombre","Chaqueta","Abrigos","26","Oklahoma","L","Aceituna","3.1","Si","Envío Gratis","Si","Si","33","PayPal","Semanal"
